theta,phi,require time (s),NN,NP,NT,NB,PN,PP,PT,PB
105.55,358.37,501.78,5.815813836,1.808110208,2.763677328,3.074694031,5.490901245,1.786492583,2.603376313,2.89271057
106.3,63.3,377.54,0.383503126,0.498547603,0.441267666,0.501218298,7.329322823,3.576210807,3.218746953,3.761921001
105.7,83.36,465.45,0.498636983,0.8318507,0.660234324,0.734237171,6.362393025,5.432823977,3.241843558,3.549865559
106.52,10.77,466.63,4.683594654,2.719331753,1.716459238,1.924584342,6.538292804,2.009622272,3.155273122,3.454622316
107.05,128.22,419.03,0.474032705,0.338302323,0.411324473,0.389949533,2.561800578,7.594652841,3.151275421,3.878983929
107.42,160.68,422.67,0.311081445,0.283647794,0.342891783,0.378443948,2.311227401,7.065771579,3.150974158,3.707246266
106.82,180.74,514.04,0.859567998,0.491041605,0.200334914,2.800512685,1.569294117,5.410972559,2.309534354,2.880040798
107.19,213.2,382.31,2.438729797,7.468348792,2.903747558,3.920220848,0.361851815,0.342050249,0.668584663,0.31642094
106.6,233.26,378.38,2.681635349,7.678876844,3.198975963,4.019573357,1.156647983,0.812388196,1.228704106,0.507315508
107.5,23.17,423.41,1.814168526,0.620288139,0.600641873,0.635306106,7.183091825,2.549203921,3.271929193,3.824674888
106.97,265.73,442.73,5.600177453,6.382333504,3.286107816,3.87982351,0.299465891,0.332957215,0.338871231,0.301798437
107.34,298.19,421.5,7.406088077,3.606070059,3.283669074,4.120538073,0.407582982,0.510117762,0.516387527,0.455474344
106.75,318.25,389.32,7.627430655,2.733957805,3.317433834,4.131493174,0.470064129,0.632057259,0.65470831,0.599715026
107.12,350.71,476.77,6.468189768,2.113735114,3.203161031,3.632551051,4.808020407,2.662195951,2.159170143,2.345310499
106.89,43.23,415.14,0.49354685,0.676177302,0.609277441,0.704647204,7.549636172,2.499044285,3.223807477,3.90544959
106.67,95.76,460.16,0.943877893,0.898154652,0.817248813,0.89854341,5.406448528,6.340633977,3.236551631,3.629312061
107.64,108.16,434.29,0.664916222,0.605600359,0.579387541,0.661471109,4.284466433,7.026083825,3.261969922,3.829954886
108.02,140.62,354.85,0.374489112,0.301607813,0.356638292,0.417924578,2.531046849,7.591605238,3.110029816,3.974133223
108.17,225.6,382.34,2.312603136,7.615858803,3.087057961,4.159491271,0.679431781,0.55129529,1.055100324,0.420606702
107.57,245.66,357.64,3.740209144,7.428102105,3.280856694,4.071101607,0.905642907,0.838104784,1.293364704,0.465718609
107.95,278.13,465.83,6.470892094,5.41007237,3.313010591,3.981966595,0.292959544,0.314665747,0.324894806,0.332182574
108.32,310.59,396.56,7.580376635,2.729216095,3.225382213,4.275968729,0.459042086,0.628473665,0.65115203,0.594671419
107.72,330.65,407.45,7.457302249,2.851020335,3.328417239,4.157034095,1.097375258,0.603484048,0.632481298,0.589614063
108.47,35.57,442.31,0.493544626,0.606789738,0.608545405,0.66553564,7.484619466,2.689176152,3.184338566,4.024825035
108.1,3.11,453.22,5.314719547,2.044674256,2.686967577,3.102822428,5.867449375,1.798733479,2.925677967,3.327942204
107.87,55.63,408.78,0.456996095,0.60826391,0.537448811,0.626295901,7.443621772,2.914648048,3.140420908,3.950010555
108.25,88.09,499.09,0.759212308,0.696005712,0.508609846,0.825164183,5.961027962,5.73626534,3.175555084,3.778636755
109.23,100.49,462.4,0.872006856,0.573093369,0.671517818,0.710556996,4.955144337,6.578048671,3.231933935,3.932986121
108.63,120.56,387.62,0.601610997,0.473384374,0.531335465,0.472241085,3.128519834,7.431228427,3.131372811,3.994608075
109,153.02,388.03,0.412773033,0.379464099,0.432335091,0.479223257,2.528849089,7.326435818,3.120310568,3.968226743
109.08,15.51,445.29,4.163653296,1.522166081,1.150291648,1.341803009,6.754932121,2.298638509,3.270228829,3.849319011
109.38,185.48,533.26,1.380261749,1.185020234,0.317290334,3.37176637,1.602988646,4.562924117,0.503207405,1.959932647
109.16,238,388.34,3.044941958,7.568775856,3.13196393,4.26260047,0.734441579,0.683413536,1.281187065,0.44840605
108.55,258.06,480.69,4.916294349,6.824676504,3.31696947,4.084098006,0.425820704,0.438270959,1.051158432,0.3813398
108.93,290.52,417.4,7.106825213,4.29604605,3.323599156,4.207338944,0.329921858,0.374640681,0.397384844,0.396927039
109.31,322.99,399.56,7.550049647,2.867542816,3.233431551,4.368146561,0.524005012,0.586339802,0.639699848,0.58936191
108.7,343.05,445.48,6.926514498,2.543399988,3.365922444,4.042839697,4.057715997,1.897987634,1.366949379,1.495451401
109.46,47.97,416.98,0.472784814,0.662087896,0.589779286,0.688735608,7.46641973,2.499824474,3.084514077,4.153718167
108.85,68.03,467.77,0.326363458,0.389447587,0.371890417,0.411246292,7.064761931,3.994586509,3.232866071,3.966660178
110.22,112.89,430.18,0.582371276,0.505438801,0.576237471,0.497887321,3.79491644,7.149711073,3.18093102,4.120981599
109.61,132.95,398.7,0.306472536,0.290115913,0.371226,0.38050563,2.372536324,7.524342306,3.053926318,4.141009509
109.76,217.94,387.47,2.507383855,7.506212779,2.946324767,4.26185687,0.367788246,0.341597853,0.71145321,0.316844994
110.14,250.4,405.6,4.182370139,7.142954804,3.289950612,4.31275126,0.457611972,0.52512307,1.147758828,0.387043579
109.53,270.46,514.57,5.898155398,5.964533074,3.22158093,4.090590405,0.294041802,0.305640711,0.321285014,0.310452519
110.07,27.91,410.11,0.726583956,0.541445871,0.572307176,0.613191216,7.26056548,2.678063292,3.200276612,4.128941143
109.92,302.92,411.65,7.449928066,3.194378351,3.158575682,4.395106051,0.428575235,0.556615457,0.582571158,0.515420165
110.3,335.38,428.35,7.217178217,2.81859863,3.313487596,4.357253416,2.364997868,0.773399264,0.720370023,0.705629659
109.69,355.45,501.31,5.985845788,1.992300096,3.101525978,3.672586313,5.150832352,2.08259856,2.703544458,3.126926983
110.45,60.37,432.88,0.414206044,0.520516518,0.487690729,0.558771007,7.270691567,3.29068439,3.089925809,4.194159056
109.84,80.43,458.58,0.248571852,0.401348188,0.27607372,0.302626942,6.422244813,5.091728891,3.213640308,3.978426307
111.22,125.29,412.79,0.323993456,0.294061366,0.333695039,0.483729765,2.760351361,7.433017586,2.999926276,4.282514871
110.6,145.35,394.83,0.406683445,0.373000821,0.379766178,0.427535574,2.577230447,7.456226995,3.019388254,4.20301687
110.98,177.81,503.81,1.342235977,1.109354492,0.190683921,1.610019826,1.698974452,5.644934856,2.648972417,3.498007728
111.37,210.28,416.85,2.452480837,7.245619864,2.613587377,4.306961662,0.275348029,0.278712949,0.433440771,0.297741818
110.75,230.34,377.83,2.505061095,7.56741555,3.024273902,4.451525354,0.507139341,0.495184243,1.13429237,0.395292998
111.14,262.8,473.37,5.260418722,6.467769896,3.265083929,4.308989375,0.357441978,0.388413355,0.47406991,0.382074787
110.53,282.86,464.4,6.687545323,4.94554446,3.289672739,4.29593392,0.332715179,0.373626083,0.379649345,0.404714169
110.91,315.32,419.09,7.477237707,2.624297987,3.145993033,4.537260666,0.457928653,0.599421554,0.659976829,0.606047516
111.29,347.78,494.61,6.54075655,2.330694902,3.366392163,4.158752313,4.454713962,2.677612426,1.927585355,2.236263367
111.06,40.31,394.29,0.480214552,0.627266145,0.608973632,0.690403155,7.403446023,2.616128368,3.051859323,4.296069851
111.45,72.77,436.4,0.257264638,0.290477806,0.284757502,0.322591633,6.77874712,4.389467246,3.196066398,4.200268642
110.68,7.85,470.41,4.85076134,2.44165091,2.247108106,2.605208954,6.195785119,1.98116639,3.195622035,3.787815551
110.83,92.83,483.48,0.847475295,0.842261563,0.826586731,0.664582627,5.548596401,6.039553348,3.145604206,4.029407439
112.3,0.18,529.87,5.445302599,1.909131137,2.93888844,3.630089195,5.457395275,1.791457742,2.923365926,3.603057155
111.83,105.23,442.64,0.439700904,0.45578405,0.542473217,0.46798189,4.484212571,6.771041208,3.202502485,4.231649312
111.6,157.75,446.31,0.337282622,0.317305288,0.381637222,0.397351268,2.489587564,7.076157521,3.116227247,4.186221634
111.68,20.24,417.76,2.75992011,0.807145345,0.688899759,0.752664786,6.922378856,2.531302244,3.271149793,4.197114921
112.37,222.68,444.22,2.410133201,7.471054148,2.895341233,4.581506416,0.368276319,0.350712766,0.781061008,0.335894948
111.75,242.74,448.49,3.441264925,7.37413265,3.132047136,4.511225559,0.463627247,0.484296158,1.222411985,0.383390171
112.14,275.2,467.9,6.174948527,5.551225218,3.230455931,4.405955531,0.353904608,0.355260132,0.403224811,0.410506406
111.52,295.26,444.56,7.193446016,3.83154161,3.210501462,4.506777701,0.376920622,0.435140563,0.478270511,0.464424298
111.91,327.72,427.19,7.374634188,2.893082892,3.172282841,4.589858339,0.715464145,0.549691555,0.618387534,0.58480093
112.06,52.71,438.79,0.456651347,0.600881419,0.56367032,0.659236873,7.326648602,2.719365999,2.956104939,4.380773009
112.45,85.17,468.33,0.526953421,0.58977113,0.72473892,0.47515225,6.049659667,5.4239741,3.136544827,4.227173464
112.84,117.63,444.33,0.371158958,0.356710815,0.394620032,0.670324259,3.347037053,7.209577234,3.023184552,4.411359132
113.31,12.58,484.64,4.368137803,2.141775167,1.57027495,1.957088753,6.437078655,2.212201806,3.317728054,4.19142105
113.23,150.09,413.94,0.369413703,0.366496581,0.438982639,0.386366404,2.603005772,7.257052683,2.980404728,4.429467816
113.38,235.07,385.49,2.79710661,7.461373218,2.934036247,4.695717288,0.400611209,0.398617856,1.002371769,0.396339738
112.76,255.14,477.88,4.566699853,6.846404193,3.248766919,4.523744032,0.376273941,0.368310651,0.566567636,0.329778879
113.15,287.6,434.61,6.83279434,4.475611588,3.262412026,4.612051752,0.365072158,0.428572729,0.433530788,0.473803322
112.53,307.66,411.98,7.417295408,2.880492148,3.03608187,4.687399426,0.439442771,0.574189826,0.627332706,0.555922886
112.68,32.64,412.13,0.507805782,0.552879403,0.587426967,0.639721837,7.275359833,2.721829128,3.061484361,4.428243994
112.92,340.12,430.64,6.93689117,2.738249744,3.369422938,4.5301079,3.589975739,1.27827347,1.037752809,1.175469675
113.07,65.1,453.19,0.355272302,0.416932021,0.416537284,0.466929055,7.031307251,3.667618412,3.080294562,4.420893301
113.46,97.57,461.76,0.454838055,0.426477814,0.761561864,0.509964872,5.106586893,6.276030846,3.145319,4.35226257
114.48,109.97,448.78,0.388931417,0.40912494,0.413663726,0.906035989,4.015195284,6.874177759,3.117792955,4.535615616
113.85,130.03,398.42,0.37296655,0.327117451,0.352373743,0.90053222,2.477779994,7.356040422,2.86180829,4.567041685
113.62,182.55,461.86,1.526051016,1.9552094,0.351332053,3.713788696,1.769468468,5.091009289,2.034488207,3.391735048
114.01,215.01,405.58,2.534933659,7.303968318,2.747070303,4.662134311,0.2877107,0.287750798,0.421366209,0.281736149
114.4,247.47,402.15,3.838350004,7.110999794,3.146235431,4.754237403,0.343504533,0.358790723,0.686271043,0.354271591
114.32,24.98,435.22,1.154206408,0.535233632,0.56156793,0.603839196,6.997066903,2.674346524,3.156304348,4.524436058
113.77,267.54,512.34,5.568298891,6.051510646,3.172753525,4.548540524,0.349077085,0.345728281,0.406038492,0.384779143
114.17,300,399.81,7.210053902,3.410873702,3.040952909,4.80171975,0.416352833,0.485411087,0.550544075,0.528650035
113.54,320.06,412.92,7.415691493,2.808634654,3.038415923,4.795720287,0.465775503,0.560742309,0.638744075,0.600865661
113.93,352.52,426.64,6.093759229,2.183932896,3.345512955,4.244467207,4.794381385,2.272148255,2.595239273,3.101069594
113.69,45.04,438.25,0.465823196,0.614331476,0.605833626,0.692769601,7.276154244,2.447872508,2.925421996,4.585230236
114.64,194.95,464.35,2.057244205,4.637561712,0.892738269,4.314223067,0.373815161,0.50480019,0.249729611,0.508249929
115.03,227.41,406.47,2.40247194,7.399333107,2.813913314,4.864658594,0.335562679,0.324299904,0.598327421,0.382014124
115.43,259.87,488.24,4.917597159,6.491857458,3.186459597,4.772494642,0.414872453,0.371787206,0.545460554,0.400141529
114.8,279.93,475.52,6.366227838,5.093447391,3.209554831,4.706636295,0.393505756,0.425346001,0.473456918,0.498354554
115.19,312.39,428.36,7.309920262,2.687609565,2.929173145,4.962289772,0.447344884,0.558772978,0.638386168,0.57849594
114.56,332.46,405.13,7.150960504,2.893569753,3.17411351,4.798858767,1.491663849,0.597185381,0.634176413,0.614125387
115.35,37.38,429.15,0.468841775,0.562092858,0.59878507,0.662288271,7.210573905,2.693604378,2.889049856,4.731239541
114.72,57.44,432.67,0.424997246,0.520910107,0.52206591,0.590117339,7.160434934,3.025084313,2.889582848,4.643932162
114.95,4.92,495.08,4.964380485,2.155475614,2.8311846,3.455838267,5.801705796,1.978740608,3.22748951,4.129666657
115.11,89.9,471.86,0.398074472,0.411507331,0.501237798,0.468220019,5.644032557,5.699056444,3.064716769,4.461277476
116.14,102.3,446.7,0.391834622,0.396813218,0.393682254,0.610647104,4.64349193,6.449639198,3.115781975,4.641480468
115.51,122.36,427.64,0.989890561,0.677718368,0.488218866,1.383464256,2.951075404,7.215546264,2.851809686,4.706436711
115.91,154.82,441.72,0.278971643,0.29258473,0.381645062,0.345187024,2.595322647,6.992211746,2.980318057,4.654516083
115.98,17.32,437.96,3.611526948,1.147690899,0.894656758,1.132243535,6.596665128,2.499038216,3.308855153,4.576272409
116.3,187.29,495.87,1.784950227,3.224069421,0.530549193,4.252461484,1.801996214,4.433145674,0.615065807,2.593638448
115.67,207.35,420.47,2.490610963,6.994956348,2.232021618,4.716850266,0.268713229,0.276806535,0.35948009,0.324060999
116.06,239.81,426.9,3.141895067,7.25527285,2.902752948,4.956594229,0.351684629,0.344351318,0.572398234,0.458389062
116.46,272.27,529.59,5.81417075,5.64106808,3.105522389,4.835320754,0.386149157,0.376760095,0.420649928,0.467349571
115.83,292.33,439.28,6.911702214,4.024071057,3.126891891,4.906839602,0.388910916,0.469682586,0.481631277,0.537783645
116.22,324.79,404.19,7.235860726,2.895722358,2.980237131,5.042993073,0.539226782,0.515970635,0.611741302,0.575760662
115.59,344.86,488.98,6.546114051,2.559950334,3.414688919,4.677253191,4.084010618,2.062592404,1.628176438,1.990138469
116.38,49.78,402.46,0.442058944,0.57279056,0.581054099,0.667114113,7.161791298,2.576951391,2.780701176,4.826866648
115.75,69.84,407.95,0.289009155,0.323432329,0.336657445,0.373681791,6.739766446,4.057260389,3.078163268,4.660712381
117.19,114.7,401.92,1.191083094,1.002486002,0.676214246,1.500835913,3.552866148,6.922799996,2.949110654,4.820120455
116.54,134.76,419.16,0.722953081,0.465834984,0.436736059,1.112432487,2.357779161,7.2325571,2.754319906,4.833234374
117.35,199.69,428.1,2.348609925,5.859919376,1.446595863,4.733251788,0.279860077,0.312131169,0.289537606,0.406864584
117.11,252.21,435.5,4.210097168,6.795304661,3.14057955,5.00166269,0.294812389,0.321232448,0.466981554,0.346308165
116.86,304.73,384.97,7.179395397,3.047443956,2.859688948,5.103180702,0.421566918,0.504429208,0.597683608,0.573678257
117.03,29.72,436.8,0.562059065,0.499211954,0.55391463,0.597689803,7.01410806,2.735971542,2.969246764,4.831576444
117.27,337.19,425.62,6.858667465,2.846755412,3.255025917,5.008248745,2.764738319,0.881239563,0.779869263,0.854416362
116.62,357.25,534.75,5.589068292,2.084748916,3.27022315,4.277711264,5.095299365,1.970658368,3.096829239,4.017263057
117.43,62.18,417.41,0.371193377,0.432041078,0.450956755,0.507226511,6.947040534,3.366737276,2.866046511,4.888036938
116.78,82.24,474.65,0.332399919,0.407366783,0.419375871,0.482667707,6.082971632,5.068983134,3.06973544,4.679886954
117.67,9.65,434.7,4.505081856,2.358228597,2.088921452,2.725918803,6.039797749,2.170880836,3.347689647,4.564397891
118.24,127.1,434.18,1.124983361,0.889551344,1.118007112,1.426853615,2.631553497,7.137124124,2.685088014,4.99549059
117.59,147.16,410.16,0.317080328,0.321065144,0.34465684,0.47517443,2.616834565,7.109456795,2.801751831,4.897477546
117.99,179.62,561.28,1.677261328,2.890090406,0.451118467,3.985275774,1.810406395,5.19582311,2.70141571,4.127794092
118.4,212.09,451.87,2.561526159,7.037388077,2.553842291,5.067528726,0.270680884,0.286489497,0.384517294,0.281171973
117.75,232.15,411.96,2.610828724,7.259324471,2.716517626,5.132647437,0.387907581,0.348697383,0.500198954,0.480569183
118.16,264.61,511.17,5.196943063,6.09260323,3.097941125,5.035856424,0.402179722,0.42250147,0.491834025,0.435370585
117.51,284.67,434.45,6.507022514,4.648675362,3.143069597,5.02373623,0.429320136,0.469635576,0.531287879,0.562039165
117.91,317.13,414.65,7.17317646,2.710935205,2.841814228,5.241024389,0.437377927,0.52269246,0.634539704,0.584033422
118.32,349.59,512.83,6.140483653,2.372072924,3.46446022,4.809369272,4.4235466,2.340963563,2.298493419,2.934721078
118.08,42.12,427.56,0.450017155,0.557317601,0.594773862,0.673442471,7.107713109,2.565159593,2.758517202,4.990336037
117.83,94.64,488.51,0.430938917,0.459743637,0.491852452,0.583451628,5.221935348,5.93461289,3.030770875,4.772070707
118.89,107.04,453.73,0.980345502,1.004144906,0.685908516,1.36917365,4.172673612,6.5493524,3.029182117,4.954604123
119.3,139.5,456.78,0.69516931,0.500019543,0.547389534,0.962273044,2.516021222,7.097381188,2.666266516,5.098611434
119.05,192.02,504.73,2.029910722,4.553532785,0.830700687,4.721411234,1.106486613,2.600468683,0.292629352,1.951445006
119.46,224.48,446.12,2.368417991,7.151349908,2.630466739,5.298289597,0.355799026,0.322243226,0.443042285,0.458052172
118.73,22.05,447.74,2.030362814,0.628615568,0.57548558,0.636561003,6.674873596,2.660058961,3.17359739,4.925188945
118.81,244.55,420.37,3.512585636,7.000372976,2.90548198,5.205485152,0.399625878,0.379798848,0.48316054,0.48793837
119.22,277.01,513.7,6.008310969,5.200584169,3.071516176,5.146883982,0.45020306,0.46038908,0.560365611,0.582059379
118.56,297.07,456.74,6.923585452,3.584545336,2.918717021,5.224748083,0.413700329,0.4998764,0.533702355,0.59433983
119.38,1.99,538.18,5.061782802,2.073758698,3.252040129,4.335753842,5.372961813,1.985476357,3.246019161,4.435330219
118.97,329.53,455.61,7.009826278,2.924840542,2.979515713,5.260497446,0.829506312,0.509941674,0.593038653,0.575521538
119.14,54.51,457.1,0.421246192,0.505628849,0.539543793,0.614560481,7.006588981,2.805360884,2.666214444,5.08082857
10.93,346.14,420.46,2.098208046,1.823280509,7.461886468,2.188628958,1.629723092,1.403192162,2.972131824,0.80281316
119.96,119.44,439.16,1.225293039,1.064686896,1.371290207,1.559947804,3.128709134,6.913072386,2.714167903,5.124074745
120.46,14.39,453.71,4.00252659,1.635833137,1.242157863,1.816066015,6.219087212,2.411175927,3.348748918,4.96156121
120.37,151.9,429.45,0.318155717,0.320560393,0.359555912,0.471884591,2.623852143,6.864394679,2.805338934,5.110713475
120.12,204.42,421.51,2.515293052,6.592386203,1.89042447,5.13474855,0.292135201,0.3080118,0.344674589,0.423835734
119.88,256.94,451.19,4.55137103,6.456517108,3.084838467,5.242186191,0.311647631,0.309953551,0.460447323,0.329201183
120.29,289.41,448.2,6.586881307,4.177531216,3.049757077,5.327901657,0.447735177,0.504058118,0.585970851,0.628750524
119.63,309.47,420.37,7.075870438,2.782128838,2.726545452,5.385882109,0.430962257,0.507175425,0.619686566,0.603892644
